qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
mikado.14G239.2	920.483557087	7.77665890641	14	1183	0.976990697903	0.035466528465	7.49079875528e-07	cGMP-dependent protein kinase interacting domain-containing protein	
mikado.14G259.1	2732.05188055	5.24319341531	10	283	1.74840555668	0.123744245173	1.7726118856e-05	Apoptosis facilitator Bcl-2-like protein 14	
mikado.14G281.1	400.233623325	2.98745237548	6	8025	0.779526600144	0.0555341970705	1.31834303699e-06	Reverse transcriptase RNase H-like domain-containing protein (Fragment)	
mikado.14G373.1	2708.25493372	4.04293985864	7	159	1.715362326	0.079358972337	4.85884348178e-06	Tumor necrosis factor receptor superfamily member 21	
mikado.14G373.1	104.942360456	1.14541254942	2	8497	0.631976944182	0.0	0.0	TNFR-Cys domain-containing protein	
mikado.14G373.2	9487.36381852	2.94531408833	5	10	4.41885365376	0.0639774960578	2.67200585482e-06	Tumor necrosis factor receptor superfamily member 21-like isoform X3	
mikado.14G373.2	62.4110798402	0.564909560407	1	8497	0.614964431936	0.0	0.0	TNFR-Cys domain-containing protein	
mikado.14G430.1	365.623486269	64.2901395181	100	159853	0.868090795224	0.248755204217	5.712408811e-05	Reverse transcriptase domain-containing protein	
mikado.14G518.1	246.119170781	4.10587865925	8	25453	0.756524566571	0.128446208972	2.03751912159e-05	DDE Tnp4 domain-containing protein	
mikado.14G518.1	91.1906413668	0.462458966925	1	2352	0.626603215817	0.000239545181646	1.62138591465e-08	Nuclease HARBI1	
mikado.14G531.1	1713.71305778	40.1181429024	64	3113	1.45950223702	0.347014761215	0.00495952330508	Interferon-induced GTP-binding protein Mx	
mikado.14G531.1	1880.68836143	5.17438776541	8	43	1.36026909967	0.0338853250539	0.00172664076708	Interferon-induced GTP-binding protein Mx3	
mikado.14G531.1	1036.2774047	7.82636588288	12	324	1.06019692214	0.104977324644	0.00239890976502	Interferon-induced GTP-binding protein Mx2	
mikado.14G531.1	926.995249799	1.22994425157	2	2	0.964736149657	0.00740791864083	0.000592642886047	Myoxvirus resistance protein A	
mikado.14G531.1	716.292978805	4.52810394684	7	227	0.902533558662	0.0490636173971	0.000632495988545	Interferon-induced GTP-binding protein Mx1	
mikado.14G531.1	0	0.665364220059	1	1	0.595912103738	0.0111129769502	0.00111129769502	Interferon-induced GTP-binding protein Mx4	
mikado.14G782.1	100.231580224	1.28412934702	2	42659	1.1593073196	0.99851785979	1.10910075008e-05	C-type lectin domain-containing protein	
mikado.14G782.2	100.231580224	1.28412934702	2	42659	1.1593073196	0.99851785979	1.10910075008e-05	C-type lectin domain-containing protein	
mikado.14G922.1	523.721565016	1.07173874434	2	787	0.801065405016	0.00297505239751	6.1967084618e-08	Inactive dipeptidyl peptidase 10-like	
mikado.14G922.1	91.696565274	1.06356980067	2	25274	0.642249162223	0.029378360532	2.51592419464e-07	Peptidase S9 prolyl oligopeptidase catalytic domain-containing protein	
mikado.14G940.1	4373.86516788	2.67183119567	5	56	2.46070204681	0.228595821015	9.72577856072e-06	Signaling threshold-regulating transmembrane adapter 1	
mikado.14G1325.1	1.32460683435e-09	0.477913395645	1	7802	0.590000000001	0.0	0.0	Myb/SANT-like DNA-binding domain-containing protein	
mikado.14G1326.1	503.239614334	3.5160516693	6	2352	0.798644607993	0.0138653766808	5.63095269886e-06	Nuclease HARBI1	
mikado.14G1326.1	188.161340065	4.32534865678	8	25453	0.70733295363	0.0793738977072	1.25909386994e-05	DDE Tnp4 domain-containing protein	
mikado.14G1445.1	365.921594881	64.2682347044	100	159853	0.870886899293	0.253805840872	5.82839151548e-05	Reverse transcriptase domain-containing protein	
mikado.14G1536.1	1.2569498107e-13	0.604160821033	1	76	0.59	0.0	0.0	Signal-induced proliferation-associated 1-like protein C-terminal domain-containing protein	
mikado.14G1718.1	2502.74861085	0.916302164092	2	37	1.60327821427	0.0229784105067	1.06183123088e-05	YLP motif-containing protein 1-like isoform X2	
mikado.14G1718.1	1203.44433469	0.597312052877	1	68	1.10640597454	0.066091014931	1.37553212712e-07	Eukaryotic translation initiation factor 3 subunit A-like	
mikado.14G1729.1	2509.50916555	37.7334927475	61	1355	1.64502152358	0.0966356944153	4.69659595805e-05	Keratin, type I cytoskeletal 13-like	
mikado.14G1729.1	1536.75762338	12.5859928394	20	402	1.23375990794	0.0548237124664	1.45490417921e-05	Keratin 94	
mikado.14G1729.1	171.708878085	6.99037550063	11	9926	0.666743687717	0.0152077689629	9.46615475534e-07	IF rod domain-containing protein	
mikado.14G1757.1	1.2038178427e-10	0.619785573561	1	2352	0.594990921839	0.00941680960549	6.37386331481e-07	Nuclease HARBI1	
mikado.14G1815.1	181.492156535	1.20664365234	2	6791	0.697589494324	0.0660237612531	1.91229089173e-06	Immunoglobulin subtype domain-containing protein	
mikado.14G1815.1	30.738130585	1.15314276115	2	215571	0.602295252234	0.0	0.0	Ig-like domain-containing protein	
mikado.14G1823.1	503.07083793	3.52259056572	6	2352	0.79857583592	0.0138629965057	5.6299860715e-06	Nuclease HARBI1	
mikado.14G1823.1	188.178282094	4.33523655092	8	25453	0.70572881915	0.0763344606354	1.21087982608e-05	DDE Tnp4 domain-containing protein	
mikado.14G1824.1	1.32460683435e-09	0.477913395645	1	7802	0.590000000001	0.0	0.0	Myb/SANT-like DNA-binding domain-containing protein	
mikado.14G1971.1	62.9563585727	2.05455577996	4	215571	0.615182543429	0.0	0.0	Ig-like domain-containing protein	
mikado.14G1971.2	62.9643463572	2.0116350595	4	215571	0.615185738543	0.0	0.0	Ig-like domain-containing protein	
mikado.14G1991.1	1.69672134961e-11	0.582336538732	1	883	0.722267678344	0.249561557348	2.64748556765e-06	Apolipoprotein M	
mikado.14G2099.2	586.303340171	24.5451527849	45	26828	1.16721742257	0.646582963378	0.000355795364915	HIT domain-containing protein	OLA.9982
mikado.14G2099.2	59.5687436661	1.08580188645	2	5081	0.622916358862	0.0171487712879	6.30625170085e-07	Transcript variant X1	OLA.9982
mikado.14G2099.1	586.294533376	24.3792099329	45	26828	1.16722110235	0.646596552717	0.000355802842724	HIT domain-containing protein	OLA.9982
mikado.14G2099.1	59.527917646	1.07773853239	2	5081	0.622898672999	0.017146213831	6.30531122725e-07	Transcript variant X1	OLA.9982
mikado.14G2099.3	586.358500177	24.8123991651	45	26828	1.16741175566	0.646907992644	0.000355974218848	HIT domain-containing protein	OLA.9982
mikado.14G2099.3	59.3904816473	1.09423824238	2	5081	0.622812634359	0.0170876021375	6.2837574911e-07	Transcript variant X1	OLA.9982
mikado.14G2210.1	3884.55080665	19.8113220927	35	400	2.23974992453	0.18098722473	0.000318638176052	Fc receptor-like protein 5	
mikado.14G2210.1	85.5699007354	0.544270301893	1	622	0.624673995213	0.00084157302048	6.0896700317e-08	Junctional adhesion molecule A	
mikado.14G2210.1	35.7743985075	4.25816955226	8	215571	0.604309759403	0.0	0.0	Ig-like domain-containing protein	
mikado.14G2229.1	1.58642074352e-14	0.513320969058	1	27	1.11902109735	0.998152595603	1.10840571175e-05	Coiled-coil domain-containing 25	
mikado.14G2315.1	2116.58951255	2.37951194117	4	101	1.44483459183	0.0154693140948	2.51704704885e-06	Pancreatic secretory granule membrane major glycoprotein GP2-like	
mikado.14G2315.1	279.713635076	0.645065379537	1	425	0.705908053848	0.0075895727088	6.31412039002e-06	Uromodulin	
mikado.14G2315.1	105.075039842	1.29812064591	2	12193	0.633269455297	0.0023385519418	3.41568968349e-07	ZP domain-containing protein	
mikado.14G2321.1	3.90751120055e-13	0.559041446927	1	134	0.854376549674	0.498823529412	3.95429211727e-06	Cadherin cytoplasmic C-terminal domain-containing protein	
mikado.14G2398.1	163.784825562	1.27659444004	2	15981	0.658085969562	0.00485290200078	6.38524533019e-08	Myosin motor domain-containing protein	
mikado.14G2378.1	1.14119906469e-12	0.528557257478	1	229	0.678172738355	0.166363636363	5.5410308062e-07	Glycine-rich cell wall structural protein 1-like	
mikado.14G2383.1	1257.6564216	1.09034862105	2	157	1.09878306829	0.0107933823233	3.51109781597e-07	Bromodomain protein 4 C-terminal domain-containing protein	
mikado.14G2383.1	669.0648552	0.656327068359	1	201	0.85762594208	0.0	0.0	Bromodomain-containing protein 4-like	
mikado.14G2383.2	1255.80319791	1.07626086242	2	157	1.09804569137	0.0108007644882	3.51539501848e-07	Bromodomain protein 4 C-terminal domain-containing protein	
mikado.14G2383.2	671.008705578	0.650688072691	1	201	0.858403482231	0.0	0.0	Bromodomain-containing protein 4-like	
mikado.14G2383.3	1256.09653886	1.07555214869	2	157	1.09860540348	0.0116354346401	3.78805736952e-07	Bromodomain protein 4 C-terminal domain-containing protein	
mikado.14G2383.3	670.796912851	0.649902544503	1	201	0.85831876514	0.0	0.0	Bromodomain-containing protein 4-like	
mikado.14G2430.1	426.400772946	1.04186546369	2	2358	0.936982347854	0.332871140691	1.6705457807e-05	TNF family profile domain-containing protein	
mikado.14G2462.1	1860.93992528	36.1714979136	63	2531	1.41160237421	0.145687696435	0.00059624938971	GTPase IMAP family member 7-like	
mikado.14G2462.1	442.580116763	19.7336822414	35	13315	0.7976608241	0.0577900551493	2.40827447173e-06	AIG1-type G domain-containing protein	
mikado.15G91.1	976.038537531	3.96482649703	7	1384	0.983919493888	0.00661117604595	7.77856102379e-06	Trichohyalin-like	
mikado.15G91.1	287.548372034	0.55548879987	1	313	0.721527767392	0.0311479425212	4.5211851195e-07	Golgin subfamily A member 6-like protein 22	
mikado.15G110.1	512.512938048	1.54664253981	3	1808	0.809092417254	0.0265796962439	1.51285386601e-07	Zinc finger protein with KRAB and SCAN domains 1-like	
mikado.15G110.1	13.6235798429	0.531327163589	1	299109	0.595449431937	0.0	0.0	C2H2-type domain-containing protein	
mikado.15G110.2	379.225044081	0.503569100857	1	430	0.748138281503	0.0121665351675	1.16055685743e-08	Zinc finger protein 436-like	
mikado.15G110.2	31.8839098904	1.11811987002	2	299109	0.602753563956	0.0	0.0	C2H2-type domain-containing protein	
mikado.15G144.1	236.407439172	0.573291231994	1	188	0.696602839095	0.0227166196511	2.7505715275e-06	Carcinoembryonic antigen-related cell adhesion molecule 5-like	
mikado.15G144.1	144.073676353	11.8371360764	22	215571	0.647629470541	0.0	0.0	Ig-like domain-containing protein	
mikado.15G597.1	365.610105746	62.6712617932	100	159853	0.868744765353	0.249999197848	5.74097585225e-05	Reverse transcriptase domain-containing protein	
mikado.15G696.1	3177.80379771	1.18950438782	2	30	1.86658137045	0.0103014963811	2.91429187177e-06	Meckel syndrome type 1 protein homolog	
mikado.15G696.1	107.383025062	0.540110845767	1	5416	0.682256380386	0.0930242884419	1.48743665561e-05	CNH domain-containing protein	
mikado.15G865.1	2491.6462829	8.12301357142	15	125	1.62488802701	0.0721311373545	5.52410420002e-07	Schwannomin-interacting protein 1-like isoform X2	
mikado.15G865.1	1603.89616576	13.991556915	26	895	1.30494076011	0.138438837767	0.000485489578115	Schwannomin interacting protein 1 C-terminal domain-containing protein	
mikado.15G865.1	1458.46157786	5.01393838238	9	139	1.17338463114	0.0	0.0	Schwannomin-interacting protein 1-like	
mikado.15G865.1	1193.98745157	1.70561567978	3	24	1.07916468918	0.0218288670861	2.04498272459e-05	IQCJ-SCHIP1 readthrough transcript protein	
mikado.15G865.1	573.194595285	4.4284881483	8	702	0.922943060653	0.195594730814	7.6036311614e-07	Schwannomin-interacting protein 1	
mikado.15G913.1	347.687335657	0.597536021466	1	409	1.25820398367	0.998296422487	0.00159727427598	JmjN domain-containing protein	
mikado.15G913.1	46.5971494421	2.16797725967	4	299109	0.608638859777	0.0	0.0	C2H2-type domain-containing protein	
mikado.15G915.1	430.495447099	3.25885158987	6	2360	0.847621522991	0.161165416938	0.000283658698043	IBR domain-containing protein	
mikado.15G915.1	267.603250203	5.32831148592	10	16325	0.731898229113	0.0657670392616	1.99111559836e-05	RBR-type E3 ubiquitin transferase	
mikado.15G915.1	16.7419585013	1.06484687825	2	164429	0.596696783401	0.0	0.0	RING-type domain-containing protein	
mikado.15G887.1	503.07083793	3.52259056572	6	2352	0.79857583592	0.0138629965057	5.6299860715e-06	Nuclease HARBI1	
mikado.15G887.1	188.178282094	4.33523655092	8	25453	0.70572881915	0.0763344606354	1.21087982608e-05	DDE Tnp4 domain-containing protein	
mikado.15G1241.1	1.55136106675e-12	0.566684807455	1	267	0.590905679781	0.00170881887272	2.88921783173e-07	Rapamycin-insensitive companion of mTOR domain-containing protein	
mikado.15G1315.2	6.99609785525e-12	0.485814559595	1	567	0.591590182567	0.00300034383095	1.68056037849e-08	Tetratricopeptide repeat protein 28	
mikado.15G1402.1	51.7570121527	1.13693637684	2	159853	0.612936878023	0.00421523164975	1.9359696608e-08	Reverse transcriptase domain-containing protein	
mikado.15G1494.1	5.87914922866e-07	0.638177293062	1	164429	0.590000000235	0.0	0.0	RING-type domain-containing protein	
mikado.15G1545.1	107.962695896	0.647227985253	1	7229	1.03618640819	0.760376201186	9.71602608211e-05	MHD domain-containing protein	
mikado.15G1545.1	87.9052975059	0.487929191576	1	6197	0.751079184315	0.237579227152	3.74612467915e-06	Immunoglobulin V-set domain-containing protein	
mikado.15G1545.1	130.324844012	0.639203232137	1	4839	0.642129937605	0.0	0.0	MD-2-related lipid-recognition domain-containing protein	
mikado.16G155.1	1.0877480203e-11	0.457100273846	1	707	0.655099840384	0.122829861111	6.99753670883e-07	R domain-containing protein	
mikado.16G169.1	2.17616031458e-15	0.635422012665	1	5	0.592883064087	0.00543974352314	9.67149936667e-10	Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic-like	
mikado.16G367.1	155.881372825	1.6073597154	3	26376	0.665354837447	0.0245326161602	8.76294220581e-08	G domain-containing protein	
mikado.16G398.1	3.60450301151e-11	0.562427034574	1	1287	0.8548454465	0.499708386796	7.49191682514e-08	Translin-associated factor X-interacting protein 1 N-terminal domain-containing protein	
mikado.16G557.1	1.68521793442e-13	0.577491777553	1	88	0.607647640592	0.0332974021774	8.71915656844e-07	Sodium- and chloride-dependent GABA transporter 2-like	
mikado.16G517.1	248.697628028	33.762275795	62	214269	0.758802916381	0.130799042858	1.86227305874e-05	Reverse transcriptase domain-containing protein	
mikado.16G517.2	248.697628028	33.762275795	62	214269	0.758802916381	0.130799042858	1.86227305874e-05	Reverse transcriptase domain-containing protein	
mikado.16G517.3	248.697628028	33.762275795	62	214269	0.758802916381	0.130799042858	1.86227305874e-05	Reverse transcriptase domain-containing protein	
mikado.16G682.1	1.43733047003e-12	0.497615700379	1	257	0.616308940581	0.0496395097333	2.11356611743e-08	Leucine-rich repeat flightless-interacting protein 2-like	
mikado.16G629.1	1018.5985159	1.49684038552	3	619	1.19558135227	0.373852157943	1.51098181771e-05	TIM protein (Fragment)	
mikado.16G1111.1	113.067012737	1.2590296103	2	33522	0.637861060164	0.00497029134491	3.28111874454e-08	Tc1-like transposase DDE domain-containing protein	
mikado.16G1202.1	2145.19640493	2.75856573447	5	188	1.45743076963	0.0176456425717	8.54994469142e-07	Tumor necrosis factor receptor superfamily member 21	SI:DKEYP-61B2.1
mikado.16G1202.1	68.1696749619	0.5894545068	1	8497	0.617267869985	0.0	0.0	TNFR-Cys domain-containing protein	SI:DKEYP-61B2.1
mikado.16G1202.2	9951.85872724	3.69294591372	6	10	4.5814601475	0.0202200684499	1.01604492534e-06	Tumor necrosis factor receptor superfamily member 21-like isoform X3	
mikado.16G1202.2	106.954864545	1.15708598775	2	8497	0.632781945818	0.0	0.0	TNFR-Cys domain-containing protein	
mikado.16G1202.3	6542.43699791	1.10063098666	2	6	3.21073847739	0.00710127524509	1.17297503836e-07	Tumor necrosis factor receptor superfamily member 21-like isoform X3	LOC106565937
mikado.16G1306.1	2866.23051519	5.77381620814	11	283	1.80704349225	0.133114815924	2.16868042624e-05	Apoptosis facilitator Bcl-2-like protein 14	
mikado.16G1306.2	2733.78084064	5.32216627704	10	283	1.74783594886	0.121364624926	1.80695555279e-05	Apoptosis facilitator Bcl-2-like protein 14	
mikado.16G1383.1	2.76091711495e-09	0.592679512586	1	11264	0.85374110349	0.497624703088	5.4262337427e-07	HTH psq-type domain-containing protein	
mikado.16G1384.1	443.055176987	13.5052620681	27	29446	0.797679894692	0.0574663294092	3.34655137031e-05	PiggyBac transposable element-derived protein domain-containing protein	PGBD4
mikado.16G1411.1	129.438357076	1.03106669373	2	25453	0.707920649029	0.12480227776	4.94929023965e-06	DDE Tnp4 domain-containing protein	
mikado.16G1473.1	5176.45226932	1.02780905176	2	16	2.76649104636	0.199828767123	4.46027872729e-05	Low in Lung Cancer 1	
mikado.17G297.1	1180.82646417	1.6192901935	3	232	1.12544131985	0.119076794708	1.64949574541e-06	Phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein-like	
mikado.17G297.1	249.137986278	1.5985953344	3	5079	0.689655194511	0.0	0.0	UPAR/Ly6 domain-containing protein	
mikado.17G380.1	292.442502763	1.24207599935	2	3615	0.808119164999	0.190831760619	6.65382707877e-05	Reelin domain-containing protein	
mikado.17G380.1	244.840802738	0.546114393284	1	997	0.688887413774	0.00179451447437	3.60109715015e-10	Ferric-chelate reductase 1	
mikado.17G710.1	1324.67204839	4.29249234921	7	491	1.18631625727	0.125371341299	3.13512131528e-05	Alkylated DNA repair protein AlkB homologue 8 N-terminal domain-containing protein	
mikado.17G710.1	58.3031785688	3.41335532705	6	159853	0.615783043761	0.00464485104443	6.39985517861e-08	Reverse transcriptase domain-containing protein	
mikado.17G769.1	3181.5353398	0.509694042865	1	4	2.00004043266	0.259289649514	0.000139124687079	FinTRIM family, member 11	
mikado.17G769.1	179.895015572	0.538874778813	1	3496	0.662800511401	0.0015896320571	9.11110124892e-09	Tripartite motif-containing protein 16-like	
mikado.17G772.1	3.89377438744e-12	0.650998493743	1	423	0.722255738048	0.249538489939	1.69190107763e-05	Proteoglycan 4-like	
mikado.17G786.1	193.631466171	2.5293181122	5	28531	0.68172063459	0.0269207418353	2.74746662623e-06	PiggyBac transposable element-derived protein domain-containing protein	PGBD4
mikado.17G910.1	1.97756505189e-09	0.621938505414	1	9533	0.738331337622	0.279870430356	4.76623792774e-07	G-protein coupled receptors family 2 profile 2 domain-containing protein	
mikado.17G1031.1	496.184192031	57.6220992071	99	85049	0.822950132054	0.0650493006506	1.62948241514e-05	Cyclic nucleotide gated channel subunit beta 1b	
mikado.17G1031.1	29.6514985664	0.607040813082	1	2638	0.602630168712	0.00145201687214	1.71561244274e-08	Transcript variant X1	
mikado.17G1059.1	1.36911600438e-09	0.515687215131	1	7932	1.1191051823	0.998309954369	4.53241602819e-05	(spotted green pufferfish) hypothetical protein (Fragment)	
mikado.17G1420.1	2179.06578685	0.477672454285	1	7	1.47718676846	0.0293579380814	3.73268366166e-05	Tail tape measure protein gp18	
mikado.17G1420.1	404.24466536	0.502063783602	1	321	0.764466003117	0.0240900310101	2.1026890792e-05	Glucose-dependent insulinotropic receptor	
mikado.17G1420.1	41.3940226933	1.04776892494	2	133095	0.630998478818	0.0461148391032	2.50810891652e-07	G-protein coupled receptors family 1 profile domain-containing protein	
mikado.17G1420.2	766.611472519	2.70054836666	5	1363	0.939049274879	0.0800088390937	5.75778875063e-08	Syntaxin-binding protein 2	
mikado.17G1420.2	74.9635364976	0.474102632406	1	4392	0.655816821324	0.0676063410085	2.29953540845e-06	ceramidase	
mikado.17G1420.2	14.740571542	0.515254711172	1	133095	0.598522018741	0.00495432048045	1.34728599449e-08	G-protein coupled receptors family 1 profile domain-containing protein	
mikado.18G109.1	307.54884983	1.08602387617	2	4516	0.714529133771	0.00284828781917	6.47557487689e-08	Nematode cuticle collagen N-terminal domain-containing protein	
mikado.18G156.1	63.0373871724	1.70893660431	3	161712	0.620823669949	0.0105824787691	6.66078742558e-08	Reverse transcriptase domain-containing protein	
mikado.18G446.1	2.44502233342e-08	0.523486639284	1	33522	0.594977190411	0.00939092411513	3.09969124589e-08	Tc1-like transposase DDE domain-containing protein	
mikado.18G494.1	795.63791112	5.67070464501	10	3346	1.28675287517	0.714107676969	0.00103209665699	BEN domain-containing protein	
mikado.18G502.1	365.908039075	63.9781803375	100	159853	0.868204494372	0.248754974078	5.71240352612e-05	Reverse transcriptase domain-containing protein	
mikado.18G544.1	1974.84990366	5.35976805889	9	261	1.39311043326	0.0248498769483	1.85042472198e-06	Inactive ubiquitin carboxyl-terminal hydrolase 54-like	LOC106606172
mikado.18G544.1	1102.77591718	4.02059823256	8	471	1.03756080831	0.0121695089121	3.00855256166e-05	Ubiquitin specific peptidase 54a	LOC106606172
mikado.18G544.1	61.6615666392	1.53605125706	3	21959	0.617392280208	0.00514649022754	6.86595396568e-07	USP domain-containing protein	LOC106606172
mikado.18G556.1	3985.44754129	47.8784087884	85	1144	2.23184319859	0.0899308500454	4.15775753166e-05	Collagen alpha-1(XIII) chain	COL13A1
mikado.18G556.2	2275.18124472	48.8592607604	88	3635	1.55208198575	0.0981293223687	4.73502874506e-05	Collagen alpha-1(XIII) chain	COL13A1
mikado.18G556.3	3906.98520814	43.2544232372	83	1163	2.20033021642	0.0896892747698	4.08766179313e-05	Collagen alpha-1(XIII) chain	
mikado.18G556.4	3998.09384063	48.7995065674	88	1177	2.24334474973	0.102087141161	5.14331188641e-05	Collagen alpha-1(XIII) chain	
mikado.18G575.1	2.2844427056e-12	0.511993675105	1	324	0.590805230699	0.00151930261519	1.56356183174e-08	Tetratricopeptide repeat protein 27 (Fragment)	
mikado.18G580.2	220.209387734	0.588232755884	1	2229	0.71340642181	0.0666464762712	1.71465471735e-06	Serine/arginine repetitive matrix protein 2	
mikado.18G580.2	18.8096595243	0.5832609686	1	299109	0.59752386381	0.0	0.0	C2H2-type domain-containing protein	
mikado.18G580.1	1.0812012208e-10	0.519093858603	1	2229	0.63414485782	0.0832921037008	2.14290697002e-06	Serine/arginine repetitive matrix protein 2	
mikado.18G677.1	2223.28998081	7.39956866958	13	311	1.90920632963	0.811113801002	1.1386402542e-06	SPARC-like protein 1	
mikado.18G677.1	309.112421204	1.674641989	3	824	0.813657957773	0.188699975791	0.000100106087953	SPARC	
mikado.18G677.1	53.7868776357	4.45361448324	8	191620	0.611514751054	0.0	0.0	EF-hand domain-containing protein (Fragment)	
mikado.18G766.1	2.22838793343e-14	0.569583788181	1	32	0.854181258879	0.498450092994	0.000135479625783	Classical arabinogalactan protein 11-like	
mikado.18G843.1	4734.0735964	35.7929113632	64	609	2.64212886373	0.299054573853	2.50513601705e-05	Arginine vasopressin-induced protein 1	AVPI1
mikado.18G1030.1	1984.86902451	0.483692048012	1	4	1.38601987252	0.00390985049397	2.09787289049e-06	FinTRIM family, member 11	
mikado.18G1030.1	1550.75325023	2.03857468578	4	291	1.30176703992	0.172556953489	0.000527724003347	Stonustoxin subunit beta-like	
mikado.19G198.1	4975.00995193	4.17363803678	8	15	2.58000398077	0.0	0.0	Receptor-type tyrosine-phosphatase U-like protein	
mikado.19G198.1	346.727751976	15.3617911112	30	41824	0.815488221112	0.163767499881	1.72692250645e-05	Tc1-like transposase DDE domain-containing protein	
mikado.19G744.1	422.995353927	3.17266448335	6	2360	0.840228680008	0.152877654717	0.00026907184755	IBR domain-containing protein	
mikado.19G744.1	270.869214839	5.3437899188	10	16325	0.740873432187	0.0802364058978	2.25562793437e-05	RBR-type E3 ubiquitin transferase	
mikado.19G744.1	16.4413222023	1.03624326534	2	164429	0.596576528881	0.0	0.0	RING-type domain-containing protein	
mikado.19G754.1	99.6645390149	1.13754639412	2	42659	1.15890099729	0.998179169701	1.10872455107e-05	C-type lectin domain-containing protein	
mikado.19G760.1	341.001727897	0.584624758616	1	409	1.25548076587	0.998204022989	0.00159712643678	JmjN domain-containing protein	
mikado.19G760.1	47.0939614908	2.18575239927	4	299109	0.608837584596	0.0	0.0	C2H2-type domain-containing protein	
mikado.19G905.1	2.17616031458e-15	0.559710134527	1	2	0.625258861034	0.06652613828	3.87258550382e-07	Non-histone chromosomal protein HMG-14A-like isoform X1	
mikado.19G996.1	1832.3583496	5.33577396293	10	638	1.33127720624	0.0157242703689	1.55278501284e-07	Calcium/calmodulin-dependent protein kinase II inhibitor 1	
mikado.19G1090.1	1150.31880839	0.98816566391	2	324	1.05109706963	0.00182932716773	1.43889119381e-07	WD repeat domain 74	
mikado.19G1091.1	3.67771088017e-15	0.528853121717	1	13	0.59096549693	0.00182168961712	7.16441868401e-08	WD repeat domain 74 (Fragment)	
mikado.19G1106.1	1167.24713868	3.95071928689	7	1088	1.07345499493	0.0312379973882	4.19547995197e-08	UAP56-interacting factor (Fragment)	
mikado.19G1193.1	3298.91821843	2.14526227048	4	78	1.91177524862	0.00416592776497	9.76505828148e-07	MAP7 domain containing 2a	
mikado.19G1194.1	2123.79938019	3.79218925165	8	380	1.44435403362	0.00912086778551	1.10807827032e-05	MAP7 domain containing 2b	
mikado.19G1274.1	3477.23055256	19.8384371983	39	567	2.01505337473	0.0644516311524	8.94595870245e-05	Adhesion G protein-coupled receptor G4b	
mikado.19G1274.1	562.583092725	0.999659886825	2	55	0.857336638182	0.0798175416641	5.20048326877e-06	G protein-coupled receptor 112	
mikado.19G1274.1	89.7493377227	2.1005775206	4	9533	0.634682043292	0.0165703452093	1.26209646465e-06	G-protein coupled receptors family 2 profile 2 domain-containing protein	
mikado.19G1274.1	101.322919208	1.05868256224	2	1901	0.634490397562	0.0074737360466	7.48871347353e-06	GPS domain-containing protein (Fragment)	
mikado.19G1319.1	3092.66010192	3.24536056866	6	40	1.82706404077	0.0	0.0	Bicaudal-D-related protein 2-like	
mikado.19G1319.1	1280.0854177	2.70332429504	5	162	1.13331701677	0.059021318522	7.75438665891e-05	Bicaudal D-related protein 1	
mikado.19G1319.1	1077.88123536	3.23899489228	6	328	1.05099533154	0.0563048248628	6.40107865037e-05	BICD family-like cargo adapter 1	
mikado.19G1319.1	351.065782651	1.65476262192	3	807	0.770130881461	0.0749134700795	2.14629229398e-05	Schwannomin interacting protein 1 C-terminal domain-containing protein	
mikado.19G1319.2	3474.37962845	3.72282326971	7	40	1.97975185138	0.0	0.0	Bicaudal-D-related protein 2-like	
mikado.19G1319.2	1261.37173169	2.71998652992	5	162	1.12651216738	0.0603054342112	7.97285789172e-05	Bicaudal D-related protein 1	
mikado.19G1319.2	1056.55129071	3.24186142575	6	328	1.04236775362	0.0561244551165	6.38061119709e-05	BICD family-like cargo adapter 1	
mikado.19G1319.2	343.936422089	1.65535165449	3	807	0.767259881598	0.0748771386968	2.14626395765e-05	Schwannomin interacting protein 1 C-terminal domain-containing protein	
mikado.19G1421.1	3.1423750838e-14	0.63253411481	1	38	0.605567238651	0.0293721475659	2.20346358594e-08	Cilia- and flagella-associated protein 54-like	
mikado.19G1421.2	3.1423750838e-14	0.63253411481	1	38	0.605567238651	0.0293721475659	2.20346358594e-08	Cilia- and flagella-associated protein 54-like	
mikado.19G1428.1	1087.04067895	0.464866142134	1	38	1.02521478156	0.000751905601125	5.64070641557e-10	Cilia- and flagella-associated protein 54-like	
mikado.19G1428.1	58.8216004908	1.27676816366	2	97820	0.680568730522	0.12649067895	1.52411262336e-06	Fibronectin type-III domain-containing protein	
mikado.19G1430.1	2.17616031458e-15	0.530743818708	1	3	0.59	0.0	0.0	Putative cilia-and flagella-associated protein 54-like	
mikado.19G1433.1	3.1423750838e-14	0.64287251007	1	38	0.600388439432	0.0196008285617	1.47043085266e-08	Cilia- and flagella-associated protein 54-like	
mikado.19G1462.1	573.229572707	2.90468807501	6	2798	0.841846069032	0.0425551612541	2.24217356258e-07	Zinc finger MYM-type protein 1	
mikado.19G1462.1	162.466340692	0.538704506383	1	1198	0.656040803542	0.0019891748452	2.29856118004e-07	DUF4371 domain-containing protein (Fragment)	
mikado.19G1462.1	103.809226296	0.519349930749	1	2727	0.631523690518	0.0	0.0	TTF-type domain-containing protein	
