qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
mikado.6G1324.1	BP	0031144	proteasome localization	15.9962787803	0.856638643609	1	47
mikado.6G1324.1	CC	0005634	nucleus	4.03188880621	0.596255265734	1	47
mikado.6G1324.1	MF	0070628	proteasome binding	0.15425808776	0.361728321337	1	1
mikado.6G1324.1	BP	0071630	nuclear protein quality control by the ubiquitin-proteasome system	15.9155463462	0.856174700351	2	47
mikado.6G1324.1	CC	0012505	endomembrane system	0.0658856131024	0.341970216212	9	1
mikado.6G1324.1	CC	0031967	organelle envelope	0.0557556973141	0.338985559594	10	1
mikado.6G1324.1	CC	0031090	organelle membrane	0.0505622444586	0.337349744599	11	1
mikado.7G336.1	CC	0005634	nucleus	3.77266149486	0.586726901558	1	77
mikado.7G336.1	MF	0046872	metal ion binding	2.51058875673	0.534767040624	1	84
mikado.7G336.1	MF	0016787	hydrolase activity	2.17302584283	0.518742030371	3	77
mikado.7G336.1	CC	0005737	cytoplasm	1.88065645395	0.503822965137	4	77
mikado.7G336.1	MF	0003676	nucleic acid binding	0.0177076785716	0.324021793282	7	1
mikado.7G336.1	CC	0016020	membrane	0.00663624171889	0.316528446627	9	1
mikado.7G560.1	CC	0016020	membrane	0.737773118266	0.429417681839	1	2
mikado.7G686.1	CC	0005634	nucleus	3.77232057403	0.58671415843	1	77
mikado.7G686.1	MF	0046872	metal ion binding	2.51058850482	0.534767029082	1	84
mikado.7G686.1	MF	0016787	hydrolase activity	2.17282947489	0.518732359077	3	77
mikado.7G686.1	CC	0005737	cytoplasm	1.8804865063	0.503813967947	4	77
mikado.7G686.1	MF	0003676	nucleic acid binding	0.0176524136946	0.323991618491	7	1
mikado.7G686.1	CC	0016020	membrane	0.00662746839522	0.316520625249	9	1
mikado.7G678.1	BP	0098609	cell-cell adhesion	9.3201957175	0.74798101597	1	1
mikado.7G678.1	MF	0005509	calcium ion binding	6.98451430087	0.688437924091	1	1
mikado.7G678.1	CC	0016020	membrane	0.73579800448	0.429250627298	1	1
mikado.7G698.2	CC	0016020	membrane	0.70138811228	0.426303427693	1	75
mikado.7G698.2	MF	0071949	FAD binding	0.563553085616	0.413701891021	1	6
mikado.7G698.2	BP	0016310	phosphorylation	0.0460754333338	0.335867454243	1	1
mikado.7G698.2	MF	0004497	monooxygenase activity	0.557082709597	0.413074337598	2	7
mikado.7G698.2	CC	0005576	extracellular region	0.0572851369891	0.33945262342	2	1
mikado.7G698.2	MF	0010945	CoA pyrophosphatase activity	0.458752468782	0.403045801382	3	3
mikado.7G698.2	MF	0001716	L-amino-acid oxidase activity	0.117246350018	0.354418301331	13	1
mikado.7G698.2	MF	0016301	kinase activity	0.0497562758931	0.337088478737	23	1
mikado.7G698.1	CC	0016020	membrane	0.738083842625	0.429443942448	1	86
mikado.7G698.1	MF	0071949	FAD binding	0.526606072164	0.410068196737	1	6
mikado.7G698.1	MF	0004497	monooxygenase activity	0.518726638595	0.409276930872	2	7
mikado.7G698.1	CC	0005576	extracellular region	0.0511527891568	0.337539858403	2	1
mikado.7G698.1	MF	0001716	L-amino-acid oxidase activity	0.104695181631	0.351681833746	10	1
mikado.7G831.1	CC	0005634	nucleus	4.03054413149	0.5962066434	1	9
mikado.7G831.1	MF	0003677	DNA binding	3.15645228457	0.56266823404	1	9
mikado.7G831.1	BP	0006351	DNA-templated transcription	0.53894124218	0.411295120744	1	1
mikado.7G831.1	BP	0006355	regulation of DNA-templated transcription	0.415154481619	0.39825596476	3	1
mikado.7G914.1	CC	0016020	membrane	0.737993330451	0.429436293458	1	34
mikado.7G914.1	BP	0051301	cell division	0.132093138762	0.357472387934	1	1
mikado.7G914.1	CC	0071944	cell periphery	0.0546993433268	0.338659217355	3	1
mikado.7G1220.1	CC	0016020	membrane	0.736017833679	0.429269231467	1	1
mikado.7G1220.2	CC	0016020	membrane	0.736017833679	0.429269231467	1	1
mikado.8G91.1	MF	0016706	2-oxoglutarate-dependent dioxygenase activity	10.905521898	0.78420136016	1	91
mikado.8G91.1	CC	0016020	membrane	0.00826360621451	0.317899315905	1	1
mikado.8G91.1	MF	0008168	methyltransferase activity	5.22271305225	0.636529275666	4	91
mikado.8G288.1	CC	0016020	membrane	0.736264626303	0.429290114242	1	1
mikado.8G288.2	CC	0016020	membrane	0.736264626303	0.429290114242	1	1
mikado.8G288.3	CC	0016020	membrane	0.736264626303	0.429290114242	1	1
mikado.8G319.1	CC	0016020	membrane	0.738008461425	0.429437572177	1	47
mikado.8G363.1	CC	0016020	membrane	0.737490471371	0.42939378937	1	8
mikado.8G363.2	CC	0016020	membrane	0.737020532331	0.429354054743	1	4
mikado.8G363.3	CC	0016020	membrane	0.737451101253	0.429390461006	1	8
mikado.8G363.4	CC	0016020	membrane	0.737393207793	0.429385566509	1	6
mikado.8G363.5	CC	0016020	membrane	0.736956535218	0.429348642633	1	3
mikado.8G621.1	MF	0005085	guanyl-nucleotide exchange factor activity	8.77523740483	0.734826354942	1	4
mikado.8G1293.2	CC	0016020	membrane	0.737506579985	0.429395151173	1	6
mikado.8G1293.1	CC	0016020	membrane	0.737662243	0.42940830997	1	8
mikado.8G1294.1	CC	0016020	membrane	0.737804195546	0.429420308558	1	12
mikado.8G1433.1	CC	0005634	nucleus	3.22756364244	0.565557917986	1	29
mikado.8G1433.1	MF	0046872	metal ion binding	2.51039274859	0.534758059486	1	38
mikado.8G1433.1	MF	0016787	hydrolase activity	1.85905340671	0.502676001919	3	29
mikado.8G1433.1	CC	0005737	cytoplasm	1.60892738534	0.488876764067	4	29
mikado.8G1433.1	CC	0016020	membrane	0.0535687620204	0.3383064332	8	3
mikado.9G338.1	CC	0016020	membrane	0.73657712989	0.429316552241	1	2
mikado.9G680.2	BP	0006665	sphingolipid metabolic process	9.22938860832	0.745816276286	1	17
mikado.9G680.2	CC	0005764	lysosome	8.56208236394	0.729570244854	1	17
mikado.9G680.2	CC	0005576	extracellular region	3.81108347781	0.588159389342	4	12
mikado.9G680.1	BP	0006665	sphingolipid metabolic process	8.72968896384	0.733708603191	1	7
mikado.9G680.1	CC	0005764	lysosome	8.09851216499	0.717908489645	1	7
mikado.9G680.1	CC	0005576	extracellular region	0.445376996613	0.401601501715	10	1
mikado.9G573.1	MF	0016706	2-oxoglutarate-dependent dioxygenase activity	10.8908177614	0.783877990414	1	3
mikado.9G573.1	MF	0008168	methyltransferase activity	5.21567116222	0.636305494134	4	3
mikado.9G1063.1	MF	0003676	nucleic acid binding	2.18940794248	0.519547330046	1	23
mikado.9G1064.1	MF	0019992	diacylglycerol binding	14.0171094153	0.844904424528	1	15
mikado.9G1064.1	BP	0098916	anterograde trans-synaptic signaling	10.3467809118	0.771756309063	1	15
mikado.9G1064.1	CC	0045202	synapse	8.37683993978	0.724949035125	1	15
mikado.9G1064.1	CC	0016020	membrane	0.0375713986355	0.332844614055	3	1
mikado.9G1064.1	BP	0006887	exocytosis	10.1083729221	0.766344051896	5	15
mikado.9G1068.1	CC	0016020	membrane	0.734996583083	0.429182779375	1	1
mikado.9G1069.1	CC	0016020	membrane	0.737180603472	0.429367590617	1	2
mikado.10G358.1	CC	0005634	nucleus	4.02824280083	0.596123410349	1	3
mikado.10G358.1	MF	0003700	DNA-binding transcription factor activity	3.18924729911	0.564004894626	1	2
mikado.10G358.1	BP	0006355	regulation of DNA-templated transcription	2.36166472545	0.527839131201	1	2
mikado.10G358.1	MF	0003677	DNA binding	3.15465003649	0.562594577115	2	3
mikado.10G358.2	CC	0005634	nucleus	4.02824280083	0.596123410349	1	3
mikado.10G358.2	MF	0003700	DNA-binding transcription factor activity	3.18924729911	0.564004894626	1	2
mikado.10G358.2	BP	0006355	regulation of DNA-templated transcription	2.36166472545	0.527839131201	1	2
mikado.10G358.2	MF	0003677	DNA binding	3.15465003649	0.562594577115	2	3
mikado.10G397.1	BP	0002250	adaptive immune response	11.3334336316	0.793518201986	1	9
mikado.10G397.1	MF	0038023	signaling receptor activity	6.68423419047	0.680098424087	1	9
mikado.10G397.1	CC	0016020	membrane	0.737864600883	0.42942541399	1	9
mikado.10G579.1	MF	0003964	RNA-directed DNA polymerase activity	7.93130669326	0.713620598975	1	1
mikado.10G579.1	BP	0006278	RNA-templated DNA biosynthetic process	7.55618619987	0.703833280871	1	1
mikado.10G1016.1	MF	0008270	zinc ion binding	5.09738210843	0.632523597209	1	37
mikado.10G1016.1	MF	0003676	nucleic acid binding	2.18964776267	0.519559096541	5	37
mikado.11G140.1	CC	0005634	nucleus	4.02599905838	0.596042237219	1	1
mikado.11G70.1	MF	0046872	metal ion binding	2.51052957661	0.534764329015	1	86
mikado.11G117.1	MF	0005044	scavenger receptor activity	0.846463580768	0.438289017258	1	2
mikado.11G117.1	CC	0016020	membrane	0.737941893774	0.429431946446	1	20
mikado.11G117.1	BP	0006897	endocytosis	0.576699997556	0.414965992566	1	2
mikado.11G396.1	BP	0048513	animal organ development	8.29165863381	0.722806889016	1	20
mikado.11G396.1	MF	0005509	calcium ion binding	7.00555955333	0.689015615459	1	21
mikado.12G709.1	CC	0016020	membrane	0.736826796818	0.42933767019	1	2
mikado.12G755.1	CC	0016020	membrane	0.737845820984	0.429423826744	1	11
mikado.12G1168.1	BP	0006281	DNA repair	3.60577420539	0.580418482883	1	19
mikado.12G1168.1	MF	0008270	zinc ion binding	3.40390123925	0.572589130021	1	16
mikado.12G1168.1	MF	0004527	exonuclease activity	0.229582702677	0.374272273959	7	1
mikado.12G1168.1	MF	0003677	DNA binding	0.101715319484	0.351008402578	10	1
mikado.12G1489.1	CC	0016020	membrane	0.737953264567	0.429432907426	1	18
mikado.12G1573.1	BP	0006313	DNA transposition	7.79289740745	0.710036857141	1	2
mikado.12G1573.1	MF	0003677	DNA binding	3.14432568883	0.562172220386	1	2
mikado.12G1573.1	BP	0015074	DNA integration	6.83290835355	0.684250365741	3	2
mikado.12G1914.1	CC	0005634	nucleus	3.6280225015	0.581267791906	1	65
mikado.12G1914.1	MF	0046872	metal ion binding	2.51055471568	0.534765480881	1	73
mikado.12G1914.1	MF	0016787	hydrolase activity	2.08971482463	0.514598883361	3	65
mikado.12G1914.1	CC	0005737	cytoplasm	1.80855450239	0.499968601972	4	65
mikado.12G1914.1	CC	0016020	membrane	0.00939483397612	0.318773793395	9	1
mikado.12G2158.1	BP	0030837	negative regulation of actin filament polymerization	11.1722605556	0.790030007505	1	5
mikado.12G2158.1	MF	0003779	actin binding	8.33555997813	0.723912290423	1	5
mikado.12G2158.1	CC	0016020	membrane	0.190737014199	0.368113847856	1	1
mikado.12G2158.1	MF	0016791	phosphatase activity	6.75694877615	0.682134790825	3	5
mikado.12G2245.1	CC	0016020	membrane	0.734580480464	0.429147537753	1	2
mikado.12G2273.1	CC	0016020	membrane	0.737704631036	0.429411892955	1	1
mikado.12G2289.2	CC	0016020	membrane	0.737349819464	0.429381898196	1	8
mikado.12G2289.3	CC	0016020	membrane	0.737348461997	0.429381783426	1	8
mikado.12G2289.1	CC	0016020	membrane	0.737346644332	0.429381629747	1	8
mikado.12G2290.1	CC	0016020	membrane	0.737198711383	0.429369121758	1	2
mikado.12G2293.1	BP	0006313	DNA transposition	7.82579813923	0.710891599127	1	100
mikado.12G2293.1	MF	0003677	DNA binding	3.15760067639	0.562715157238	1	100
mikado.12G2293.1	BP	0015074	DNA integration	6.86175612008	0.685050731234	3	100
mikado.12G2293.1	BP	0048856	anatomical structure development	0.0632406167628	0.341214441702	19	1
mikado.13G219.1	MF	0008270	zinc ion binding	5.08756461209	0.632207752915	1	2
mikado.13G219.1	MF	0003676	nucleic acid binding	2.18543052754	0.519352088808	5	2
mikado.13G316.1	MF	0090729	toxin activity	10.4404571698	0.773865830096	1	2
mikado.13G316.1	BP	0035821	modulation of process of another organism	7.16021218095	0.693234477002	1	2
mikado.13G316.1	CC	0005576	extracellular region	5.79056013266	0.654103221077	1	2
mikado.13G316.1	MF	0008234	cysteine-type peptidase activity	8.0448924672	0.716538305263	2	2
mikado.13G316.1	CC	0016020	membrane	0.737960076933	0.429433483157	2	2
mikado.13G316.1	MF	0005509	calcium ion binding	7.00503763183	0.689001299235	3	2
mikado.13G316.1	BP	0006508	proteolysis	4.34593677326	0.607397140436	3	2
mikado.13G316.1	MF	0016740	transferase activity	2.30265121586	0.525033582756	9	2
mikado.13G325.1	MF	0005200	structural constituent of cytoskeleton	10.3595554267	0.772044542542	1	99
mikado.13G325.1	CC	0005874	microtubule	8.04145005393	0.716450182932	1	100
mikado.13G325.1	BP	0007010	cytoskeleton organization	7.77344213112	0.709530571212	1	99
mikado.13G325.1	BP	0007017	microtubule-based process	7.74808176866	0.708869664685	2	99
mikado.13G325.1	MF	0003924	GTPase activity	6.59081098428	0.677465786539	2	99
mikado.13G325.1	MF	0005525	GTP binding	5.95540229984	0.659041621749	3	100
mikado.13G325.1	BP	0000278	mitotic cell cycle	0.0952183380813	0.349505044699	7	1
mikado.13G325.1	CC	0005737	cytoplasm	1.9697334857	0.508484125653	10	98
mikado.13G325.1	MF	0046872	metal ion binding	0.0250326118414	0.327673105074	26	1
mikado.13G766.1	BP	0051726	regulation of cell cycle	8.69092766562	0.732755108148	1	24
mikado.13G766.1	CC	0016020	membrane	0.0250461534589	0.327679317989	1	1
mikado.13G907.1	MF	0016887	ATP hydrolysis activity	5.00110337004	0.629412892252	1	1
mikado.13G907.1	CC	0016020	membrane	0.736619324345	0.429320121489	1	1
mikado.13G907.1	MF	0005524	ATP binding	2.96609307156	0.554768508356	7	1
mikado.13G1013.1	MF	0016706	2-oxoglutarate-dependent dioxygenase activity	10.9054224894	0.784199174723	1	94
mikado.13G1013.1	MF	0008168	methyltransferase activity	5.22266544493	0.636527763278	4	94
mikado.13G1044.1	MF	0005509	calcium ion binding	5.31341181404	0.639398183162	1	8
mikado.13G1044.1	BP	0048856	anatomical structure development	3.94637278367	0.593146763291	1	6
mikado.13G1044.1	CC	0016020	membrane	0.737903267244	0.429428681944	1	10
mikado.13G1044.1	BP	0032501	multicellular organismal process	1.44931993476	0.47950294665	6	2
mikado.13G1108.1	CC	0016020	membrane	0.737392338718	0.429385493033	1	3
mikado.13G1108.2	CC	0016020	membrane	0.737217996858	0.42937075245	1	2
mikado.13G1215.1	CC	0016020	membrane	0.736418111631	0.429303099898	1	1
mikado.13G1238.1	MF	0005085	guanyl-nucleotide exchange factor activity	8.56078963888	0.729538169646	1	93
mikado.13G1238.1	BP	0016192	vesicle-mediated transport	6.38953639965	0.671729769222	1	93
mikado.13G1238.1	CC	0030139	endocytic vesicle	0.102979372785	0.351295259797	1	1
mikado.13G1238.1	CC	0005829	cytosol	0.0620263468946	0.340862189544	5	1
mikado.13G1238.1	MF	0005096	GTPase activator activity	5.737187344	0.652489232526	6	64
mikado.13G1238.1	MF	0070403	NAD+ binding	0.132364715226	0.35752660869	9	1
mikado.13G1238.1	MF	0031267	small GTPase binding	0.0913804929894	0.348592807941	11	1
mikado.13G1238.1	MF	0016740	transferase activity	0.03332560914	0.331206700106	20	1
mikado.13G1507.1	CC	0016020	membrane	0.73788072563	0.429426776811	1	8
mikado.13G1930.1	MF	0003950	NAD+ ADP-ribosyltransferase activity	11.7043329853	0.801452373423	1	8
mikado.13G2041.1	BP	0006816	calcium ion transport	9.14208623329	0.74372502177	1	2
mikado.13G2041.1	MF	0005216	monoatomic ion channel activity	6.59496927159	0.677583361055	1	2
mikado.13G2041.1	CC	0016020	membrane	0.737303696582	0.429377998569	1	2
mikado.13G2041.1	BP	0034220	monoatomic ion transmembrane transport	4.30786750603	0.606068450479	4	2
mikado.14G71.1	MF	0046872	metal ion binding	2.51040590262	0.534758662217	1	55
mikado.14G71.1	BP	0016567	protein ubiquitination	0.106296327597	0.352039726727	1	1
mikado.14G71.1	CC	0016020	membrane	0.00977458583134	0.319055416541	1	1
mikado.14G71.1	MF	0061630	ubiquitin protein ligase activity	0.122399949712	0.355499242473	5	1
mikado.14G73.1	MF	0008270	zinc ion binding	5.08768925363	0.632211764738	1	2
mikado.14G73.1	MF	0003676	nucleic acid binding	2.18548406896	0.519354718199	5	2
mikado.14G195.1	BP	0006915	apoptotic process	9.78202987954	0.75883095824	1	11
mikado.14G195.1	BP	0042981	regulation of apoptotic process	7.72278401712	0.708209311348	4	9
mikado.14G195.2	BP	0006915	apoptotic process	9.78155169981	0.758819858351	1	10
mikado.14G195.2	BP	0042981	regulation of apoptotic process	7.59768016029	0.704927678611	4	8
mikado.14G239.1	MF	0019901	protein kinase binding	10.9951425789	0.786167580214	1	48
mikado.14G239.2	MF	0019901	protein kinase binding	10.9946262972	0.786156276321	1	43
mikado.14G373.1	CC	0016020	membrane	0.738000640515	0.429436911233	1	11
mikado.14G373.2	CC	0016020	membrane	0.737898713863	0.429428297111	1	6
mikado.14G430.1	CC	0016020	membrane	0.737773707552	0.429417731647	1	2
mikado.14G518.1	CC	0005634	nucleus	3.22756364244	0.565557917986	1	29
mikado.14G518.1	MF	0046872	metal ion binding	2.51039274859	0.534758059486	1	38
mikado.14G518.1	MF	0016787	hydrolase activity	1.85905340671	0.502676001919	3	29
mikado.14G518.1	CC	0005737	cytoplasm	1.60892738534	0.488876764067	4	29
mikado.14G518.1	CC	0016020	membrane	0.0535687620204	0.3383064332	8	3
mikado.14G531.1	MF	0003924	GTPase activity	6.53246564936	0.675812159036	1	98
mikado.14G531.1	CC	0005737	cytoplasm	2.00997490916	0.510555243821	1	100
mikado.14G531.1	BP	0034340	response to type I interferon	1.04343010651	0.453019515482	1	6
mikado.14G531.1	MF	0005525	GTP binding	5.9554091024	0.659041824122	2	100
mikado.14G531.1	CC	0005615	extracellular space	0.262645466514	0.379113472412	3	3
mikado.14G531.1	CC	0005634	nucleus	0.0469909253896	0.336175570839	7	1
mikado.14G531.1	CC	0016020	membrane	0.0144041560575	0.322126514233	13	2
mikado.14G531.1	BP	0035457	cellular response to interferon-alpha	0.186583078019	0.367419522457	17	1
mikado.14G531.1	BP	0051607	defense response to virus	0.114181154032	0.353764099275	19	1
mikado.14G922.1	MF	0008236	serine-type peptidase activity	6.30033181553	0.669158705041	1	4
mikado.14G922.1	BP	0006508	proteolysis	4.34324409544	0.607303352582	1	4
mikado.14G940.1	BP	0043029	T cell homeostasis	8.87695670023	0.737312104765	1	12
mikado.14G940.1	CC	0016020	membrane	0.737936533814	0.429431493456	1	22
mikado.14G940.1	BP	0050863	regulation of T cell activation	5.87575544463	0.656664184356	6	12
mikado.14G940.1	BP	0007165	signal transduction	2.28075253164	0.523983371131	15	12
mikado.14G1326.1	MF	0046872	metal ion binding	2.51025131689	0.534751578834	1	27
mikado.14G1326.1	CC	0005634	nucleus	1.26771355822	0.468184726065	1	10
mikado.14G1326.1	CC	0005737	cytoplasm	0.631950067152	0.420127156873	4	10
mikado.14G1326.1	MF	0016787	hydrolase activity	0.730193876937	0.428775407375	5	10
mikado.14G1326.1	CC	0016020	membrane	0.0178768102135	0.324113848274	8	1
mikado.14G1716.1	CC	0005681	spliceosomal complex	9.24947161526	0.746295946589	1	2
mikado.14G1716.1	BP	0008380	RNA splicing	7.48736609885	0.702011513748	1	2
mikado.14G1716.1	BP	0006397	mRNA processing	6.79062232987	0.683074103508	2	2
mikado.14G1718.1	MF	0003743	translation initiation factor activity	8.50747941565	0.728213315988	1	1
mikado.14G1718.1	BP	0006413	translational initiation	7.95291629029	0.714177291513	1	1
mikado.14G1729.1	CC	0005882	intermediate filament	10.2459101184	0.769474066469	1	100
mikado.14G1729.1	MF	0005198	structural molecule activity	3.57626575046	0.57928797109	1	98
mikado.14G1757.1	CC	0005634	nucleus	4.02616603284	0.596048278727	1	2
mikado.14G1757.1	MF	0046872	metal ion binding	2.50694357827	0.534599960284	1	2
mikado.14G1757.1	MF	0016787	hydrolase activity	2.31904263046	0.525816413999	3	2
mikado.14G1757.1	CC	0005737	cytoplasm	2.00702743796	0.51040425313	4	2
mikado.14G1815.1	BP	0002250	adaptive immune response	11.3343734508	0.793538469065	1	10
mikado.14G1815.1	MF	0038023	signaling receptor activity	6.68478847716	0.680113988625	1	10
mikado.14G1815.1	CC	0016020	membrane	0.737925787927	0.429430585278	1	10
mikado.14G1823.1	MF	0046872	metal ion binding	2.51025282346	0.534751647869	1	27
mikado.14G1823.1	CC	0005634	nucleus	1.26506091336	0.468013593552	1	10
mikado.14G1823.1	CC	0005737	cytoplasm	0.63062773445	0.420006330054	4	10
mikado.14G1823.1	MF	0016787	hydrolase activity	0.728665972611	0.428645527742	5	10
mikado.14G1823.1	CC	0016020	membrane	0.0179019535419	0.324127496046	8	1
mikado.14G1971.1	CC	0016020	membrane	0.737950284755	0.429432655594	1	11
mikado.14G1971.2	CC	0016020	membrane	0.737930237885	0.429430961363	1	11
mikado.14G2099.2	MF	0003824	catalytic activity	0.680042834074	0.424438758439	1	83
mikado.14G2099.2	CC	0016020	membrane	0.0135278438261	0.321588104467	1	1
mikado.14G2099.1	MF	0003824	catalytic activity	0.680042734587	0.42443874968	1	82
mikado.14G2099.1	CC	0016020	membrane	0.0135987840414	0.321632327303	1	1
mikado.14G2099.3	MF	0003824	catalytic activity	0.680042137426	0.424438697108	1	81
mikado.14G2099.3	CC	0016020	membrane	0.0140245989901	0.321895382563	1	1
mikado.14G2210.1	CC	0016020	membrane	0.738068741898	0.42944266635	1	45
mikado.14G2210.1	BP	0007155	cell adhesion	0.141169317268	0.359255278047	1	1
mikado.14G2210.1	CC	0005923	bicellular tight junction	0.204392905673	0.370344678429	2	1
mikado.14G2210.1	CC	0071944	cell periphery	0.0469894207406	0.336175066911	9	1
mikado.14G2315.1	BP	0048856	anatomical structure development	6.4870277023	0.674519232232	1	6
mikado.14G2321.1	CC	0016020	membrane	0.736690126859	0.429326110475	1	2
mikado.14G2398.1	CC	0016459	myosin complex	9.74533600092	0.757978400898	1	2
mikado.14G2398.1	MF	0003774	cytoskeletal motor activity	8.45080148058	0.726800208063	1	2
mikado.14G2398.1	BP	0048731	system development	7.54796937815	0.703616207139	1	2
mikado.14G2398.1	MF	0003779	actin binding	8.34014101158	0.724027469352	2	2
mikado.14G2398.1	MF	0005524	ATP binding	2.97024027127	0.554943270537	5	2
mikado.14G2430.1	MF	0032813	tumor necrosis factor receptor superfamily binding	4.55412474602	0.614562540791	1	2
mikado.14G2430.1	BP	0006955	immune response	0.909912086749	0.443205281204	1	1
mikado.14G2430.1	CC	0016020	membrane	0.737665869818	0.429408616543	1	5
mikado.14G2462.1	MF	0005525	GTP binding	5.95532730441	0.659039390658	1	100
mikado.14G2462.1	CC	0016020	membrane	0.675816485912	0.424066100737	1	91
mikado.15G144.1	BP	0098609	cell-cell adhesion	5.47807763767	0.644544861603	1	14
mikado.15G144.1	CC	0016020	membrane	0.737992717769	0.42943624168	1	24
mikado.15G597.1	CC	0016020	membrane	0.737645380978	0.429406884625	1	1
mikado.15G696.1	CC	0005929	cilium	8.82791638308	0.736115477494	1	1
mikado.15G696.1	BP	0030030	cell projection organization	7.53081158195	0.703162547568	1	1
mikado.15G696.1	CC	0005737	cytoplasm	2.0004446803	0.510066636075	5	1
mikado.15G865.1	BP	0035332	positive regulation of hippo signaling	17.1895481327	0.863364145236	1	1
mikado.15G865.1	CC	0030054	cell junction	7.64711579818	0.706227643205	1	1
mikado.15G865.1	CC	0005886	plasma membrane	2.65916625588	0.541476917244	2	1
mikado.15G915.1	MF	0008270	zinc ion binding	3.93627876865	0.592777633166	1	9
mikado.15G915.1	BP	0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	1.25930347988	0.467641540555	1	1
mikado.15G915.1	CC	0000151	ubiquitin ligase complex	0.895160475271	0.442077960775	1	1
mikado.15G915.1	BP	0000209	protein polyubiquitination	1.00528439454	0.450283141543	5	1
mikado.15G915.1	MF	0031624	ubiquitin conjugating enzyme binding	1.40204942399	0.476628659879	6	1
mikado.15G915.1	CC	0005737	cytoplasm	0.181110557352	0.366492888952	6	1
mikado.15G915.1	MF	0061630	ubiquitin protein ligase activity	0.837691592435	0.437595016276	9	1
mikado.15G915.1	BP	0006511	ubiquitin-dependent protein catabolic process	0.725969221235	0.428415957459	18	1
mikado.15G887.1	MF	0046872	metal ion binding	2.51025282346	0.534751647869	1	27
mikado.15G887.1	CC	0005634	nucleus	1.26506091336	0.468013593552	1	10
mikado.15G887.1	CC	0005737	cytoplasm	0.63062773445	0.420006330054	4	10
mikado.15G887.1	MF	0016787	hydrolase activity	0.728665972611	0.428645527742	5	10
mikado.15G887.1	CC	0016020	membrane	0.0179019535419	0.324127496046	8	1
mikado.15G1241.1	CC	0031932	TORC2 complex	12.9255718965	0.8267252382	1	1
mikado.15G1241.1	BP	0031929	TOR signaling	12.7638248729	0.823448715996	1	1
mikado.15G1494.1	CC	0016020	membrane	0.734840831512	0.429169589235	1	1
mikado.15G1545.1	CC	0016020	membrane	0.735943965686	0.42926298032	1	2
mikado.16G169.1	BP	0046168	glycerol-3-phosphate catabolic process	10.9734363435	0.785692096991	1	1
mikado.16G169.1	MF	0051287	NAD binding	6.61395253388	0.678119637713	1	1
mikado.16G169.1	MF	0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	6.17471532079	0.665507109266	2	1
mikado.16G367.1	MF	0005525	GTP binding	5.88564585529	0.656960283019	1	1
mikado.16G557.1	MF	0015293	symporter activity	8.12421043644	0.718563568824	1	1
mikado.16G557.1	BP	0055085	transmembrane transport	2.78094573325	0.546837956818	1	1
mikado.16G557.1	CC	0016020	membrane	0.735713498987	0.42924347485	1	1
mikado.16G517.1	MF	0016706	2-oxoglutarate-dependent dioxygenase activity	10.9051252232	0.784192639449	1	51
mikado.16G517.1	MF	0008168	methyltransferase activity	5.22252308258	0.636523240673	4	51
mikado.16G517.2	MF	0016706	2-oxoglutarate-dependent dioxygenase activity	10.9051252232	0.784192639449	1	51
mikado.16G517.2	MF	0008168	methyltransferase activity	5.22252308258	0.636523240673	4	51
mikado.16G517.3	MF	0016706	2-oxoglutarate-dependent dioxygenase activity	10.9051252232	0.784192639449	1	51
mikado.16G517.3	MF	0008168	methyltransferase activity	5.22252308258	0.636523240673	4	51
mikado.16G567.1	CC	0016020	membrane	0.737766490607	0.429417121648	1	1
mikado.16G682.1	BP	0006355	regulation of DNA-templated transcription	1.1342162658	0.459337404597	1	1
mikado.16G682.1	CC	0016020	membrane	0.49884818301	0.407253577199	1	1
mikado.16G856.1	MF	0015293	symporter activity	8.13557774543	0.718853004372	1	2
mikado.16G856.1	BP	0055085	transmembrane transport	2.784836803	0.547007296034	1	2
mikado.16G856.1	CC	0016020	membrane	0.736742901504	0.429330574347	1	2
mikado.16G1038.2	CC	0016020	membrane	0.731342289874	0.428872938884	1	1
mikado.16G1111.1	MF	0003676	nucleic acid binding	2.18566468987	0.519363588163	1	2
mikado.16G1202.1	CC	0016020	membrane	0.737926388639	0.429430636047	1	8
mikado.16G1202.2	CC	0016020	membrane	0.737992714922	0.429436241439	1	10
mikado.16G1202.3	CC	0016020	membrane	0.737266736925	0.429374873592	1	2
mikado.16G1411.1	MF	0046872	metal ion binding	2.50657713709	0.534583157374	1	4
mikado.16G1473.1	CC	0005929	cilium	8.86693685837	0.737067880933	1	24
mikado.16G1473.1	MF	0005515	protein binding	0.215935473774	0.372172781408	1	1
mikado.17G156.1	CC	0016020	membrane	0.737765256165	0.429417017309	1	1
mikado.17G380.1	CC	0016020	membrane	0.737710173322	0.429412361426	1	3
mikado.17G769.1	MF	0046872	metal ion binding	2.49934919152	0.534251473484	1	1
mikado.17G910.1	CC	0016020	membrane	0.738060573429	0.429441976063	1	70
mikado.17G1031.1	CC	0016020	membrane	0.73808801576	0.429444295099	1	94
mikado.17G1031.1	MF	0005216	monoatomic ion channel activity	0.0647069576837	0.34163534049	1	1
